gen,model,alpha,beta,pWeight,dist1
20,m1,1.63626930201559,0.485500577390513,0.000452648285047736,0.00675933827905575
20,m1,1.3241287035267,0.69473342400468,0.000465675472861955,0.00460394280022806
20,m1,1.55607634971654,0.598878258470752,0.00045778932471249,0.00345123844919009
20,m1,1.49667964741824,0.552241583631874,0.000385747183083524,0.0101524809742325
20,m1,1.89730095966374,0.375110230765,0.00116949024431936,0.0103053019683689
20,m1,1.68808396914557,0.415658363348641,0.00053123321927233,0.0047129341030427
20,m1,1.50561998839561,0.495136814522338,0.000383460671040378,0.00322986285907749
20,m1,1.40985430853969,0.533534715201804,0.000376774469469298,0.000606884335884443
20,m1,1.0377532876482,0.879195837680453,0.000742038919003757,0.000941722449364801
20,m1,1.2921560560409,0.729320310003004,0.000506328566236048,0.00927411649123607
20,m1,1.02939772158375,0.783154777189344,0.00065619923042396,0.00937053533480999
20,m1,1.00047386059332,0.882816600690416,0.000771334189566791,0.00177961180018299
20,m1,1.30685553154218,0.579671460100283,0.000406544537286006,3.32544625269196e-05
20,m1,1.41094824175589,0.634958519168439,0.000417100322168669,0.00459912095170922
20,m1,0.99257577992123,0.928180118812801,0.000877536389074119,0.010385509205031
20,m1,1.57207823465875,0.438932422137281,0.000427064390143637,0.00269367076541365
20,m1,1.38833164529676,0.576857018281153,0.000382066100823904,0.00603504371100929
20,m1,1.08084164640189,0.725696066852206,0.00059137219776022,0.00379152834695918
20,m1,1.34672035310835,0.621426386298535,0.00040343027180094,0.0027241173010311
20,m1,1.61702937301099,0.399569785794097,0.000486944759792648,0.00844538097418705
20,m1,1.53057830109173,0.461472565667107,0.000400858149336449,0.00878199630665775
20,m1,1.3704501826623,0.590283198468351,0.000387788825764666,0.00296544640159261
20,m1,1.37765258313837,0.532664205088732,0.000384660416836207,0.00312777103160319
20,m1,1.48542821074606,0.498903684651858,0.000379967123017884,0.00735680676438402
20,m1,1.54287376641931,0.535567582038429,0.000398576510745955,0.00152223219192948
20,m1,1.38301258767807,0.528813769445916,0.000383969976845129,0.00703405838600831
20,m1,1.30700282961129,0.557421962931793,0.000410404478717686,0.00903054239812432
20,m1,1.16236467162081,0.664760160217663,0.000508027635357426,0.00510348271560505
20,m1,1.64250599186413,0.42929896801683,0.000475319959431304,0.00662771465957811
20,m1,1.31706769172213,0.535788881030062,0.000412387476180791,0.00524113512465103
20,m1,1.36512921495472,0.542149739404607,0.000386723029153815,0.00078103836080497
20,m1,1.3745027810756,0.678216956325237,0.000456046338481112,0.00192512998640882
20,m1,0.873499634328772,0.941073859823727,0.00109334002794614,0.00939592235467916
20,m1,1.054044503636,0.735120830390244,0.000623720376291984,0.00850385747942446
20,m1,1.19290027007898,0.672078109729677,0.000483858005430133,1.67489865643502e-05
20,m1,1.56748225170619,0.411441022286717,0.000451610189525669,0.00891360904944059
20,m1,1.47320688669672,0.533594110830417,0.000376092807427278,0.00370164928455546
20,m1,1.21948557505688,0.666034711394673,0.000465540724399233,0.00804085696701748
20,m1,1.36042719530054,0.599490286716421,0.000392185508642839,0.00733153770582251
20,m1,1.41045445324554,0.611878455826736,0.000398194732085574,0.00263092962110658
20,m1,1.41903546951326,0.631201895706643,0.000415626496114435,0.0059058296624655
20,m1,1.31540247549394,0.581376108770616,0.000402437140237595,0.00874969971325884
20,m1,1.57412277256666,0.476317512137026,0.000409979052735125,0.0108162952563745
20,m1,1.30852172634293,0.691830662640616,0.00046085881013137,0.00832753636762578
20,m1,1.62635235635142,0.449669544929801,0.000450902137848818,0.0042551849077292
20,m1,1.04487636928601,0.718589226919505,0.000641667948510102,0.0107599422335657
20,m1,1.62254958697186,0.390709554902381,0.000502148301560772,0.00206963284639836
20,m1,1.48777933061939,0.49292350540133,0.000381770898711698,0.00689075345996041
20,m1,1.44635905321811,0.540937135011653,0.000374363357904868,0.00753198114921484
20,m1,1.44772169961506,0.535517700174711,0.000374125139311601,0.00467786365209772
20,m1,1.08374732090988,0.859649563029333,0.000693908269938455,0.00853016849151185
20,m1,0.861099075420064,0.972860696285653,0.00124158112272206,0.00322003339926328
20,m1,1.63283675296412,0.435412841322453,0.000463536698482219,0.00802194514525125
20,m1,1.4282699531741,0.500625673599332,0.000382228285170757,0.00303419989397488
20,m1,1.34216556409265,0.693060811282622,0.000466912746888832,0.00871117422177288
20,m1,1.33036169740888,0.652445962171661,0.000424516916563576,0.00570712519815822
20,m1,1.51618017196695,0.452361129401324,0.000404345661645044,0.00246049180216409
20,m1,1.42742009199594,0.584670112879445,0.000384745558653722,0.00482741861331336
20,m1,1.34329416869888,0.536456303902108,0.000397366778217985,0.00975219984381703
20,m1,1.31625769385236,0.622871453766367,0.00040994976153961,0.00156034336219294
20,m1,1.18921603684643,0.826996641949553,0.000647007923784312,0.00868056687248477
20,m1,1.28374085832825,0.657463589974751,0.00043532479775759,0.00975064913149769
20,m1,1.50647823279693,0.56870599323929,0.000397428916229114,0.00655486361106781
20,m1,1.53940917690068,0.513150786266506,0.000392009529649183,0.00862884496665716
20,m1,1.42252653946999,0.576884409236757,0.000381175874736008,0.00444731315309065
20,m1,1.46343216373108,0.501710989390306,0.000378413589350072,0.0108802959641887
20,m1,1.59915008324937,0.436015550167933,0.000441415312061465,0.0106812488937215
20,m1,1.6967790977987,0.412404569189382,0.000544711527732421,0.0101128067960964
20,m1,1.19598237654989,0.683285405621365,0.000485091078824604,0.00313706121712999
20,m1,1.09140007595693,0.752942243076754,0.000585049797111079,0.00268172353464246
20,m1,1.46275570093913,0.526511731724989,0.000374761033034301,0.00771500616706116
20,m1,1.67354685748855,0.40472728413642,0.000525752779974188,0.00733996473713644
20,m1,1.4284053179319,0.432323459988158,0.000439113327588555,0.0106539311078015
20,m1,1.40612364606326,0.465124782616409,0.000412439456141749,0.0095714217490514
20,m1,1.49941283159606,0.454172475196427,0.000402039206103645,0.00977383079519127
20,m1,1.82183742378594,0.373077383497474,0.000854065789826622,0.0091158328027138
20,m1,1.46886482614697,0.360818004375248,0.000557067390008367,0.008022809254208
20,m1,1.05271114911199,0.79737705901364,0.000638320469021995,0.00513225599702342
20,m1,1.08595029467889,0.820474153827216,0.000636991843377126,0.00869919144269987
20,m1,1.62775123271601,0.395573535050078,0.000498672940528024,0.00195960510621631
20,m1,1.52134864659119,0.534965458811602,0.000388835309825368,0.00281279912965071
20,m1,1.43744716801787,0.496024145592016,0.000382578409150804,0.00725984313750101
20,m1,1.55631187353437,0.491480245854423,0.000399234454951861,0.00580152662440406
20,m1,1.66339846684001,0.484210131368253,0.000480716466862046,0.00298636573756714
20,m1,1.52648658722192,0.485998370340997,0.000390101088582872,0.00705239662633664
20,m1,1.20451023738417,0.62394658291239,0.000473045274252594,0.0056187691226578
20,m1,1.55752056560259,0.523019926886774,0.000402313884372877,0.00770565522027842
20,m1,1.43557783014834,0.505792199957956,0.000379176206857354,0.00439155245757792
20,m1,1.32095931932601,0.501316466824165,0.000432498297370779,0.00883888363483379
20,m1,1.44841258740944,0.642550294121454,0.000439202222605535,0.0100988830571007
20,m1,1.3596145411646,0.527967157144148,0.000392903797590757,0.0103560793917764
20,m1,1.24184017421167,0.602838961050408,0.000445163416736256,0.0011448718432363
20,m1,1.39766790281679,0.638395678167489,0.000417363257490641,0.00155740690465786
20,m1,1.54449556323535,0.610815376034459,0.000463203151360397,0.00583683277992789
20,m1,1.67495775703248,0.390466228078315,0.000544588291009125,0.00646574005350581
20,m1,1.26021757440221,0.622231440903927,0.000432663926289996,0.00962675088936618
20,m1,1.23192756534222,0.605510058242698,0.000452605775653331,0.00671072096546141
20,m1,1.49461216370632,0.511479425316029,0.000379179161569709,0.0061421766216503
20,m1,1.04434328590799,0.816459230492611,0.000658282049373738,0.0085360658713075
20,m1,1.39538469893905,0.579647033108975,0.00038219247739996,0.00136643459210311
20,m1,1.41316890888613,0.509572447587651,0.00038191646488789,0.000882900657190892
20,m1,1.53805337793859,0.584531371918402,0.00042741569428112,0.0106349154979776
20,m1,1.72362928934725,0.392989626318315,0.000602901193292806,0.00413020324196215
20,m1,1.45288395668943,0.589682189801358,0.000391932937569895,0.00384401352010481
20,m1,1.35322375427133,0.436893404596848,0.00048485578591233,0.00094626170607701
20,m1,0.922580080997139,0.889439990464951,0.000880768369561971,0.00325559591657303
20,m1,1.31066625212372,0.673593472288605,0.000442920746375978,0.00345956057145548
20,m1,1.39874483474104,0.6972704893593,0.000495890319989744,0.00375399003176973
20,m1,1.69923085599006,0.378163349416744,0.000590353461193237,0.00562089640555219
20,m1,1.65228704068982,0.40349732440374,0.000507191722138061,0.00710416742103123
20,m1,1.43987804573077,0.515548987156137,0.000376129556640146,0.00643572621160943
20,m1,1.31014657827615,0.51586705587114,0.000429353846290601,0.00185258770144353
20,m1,1.53867568043504,0.505869484041762,0.000391386204708194,0.00672730641753544
20,m1,1.61192664638788,0.426212413660743,0.000456151355658084,0.00109891766332875
20,m1,1.2351727099326,0.645639509434053,0.000451017857540599,0.00783283419049704
20,m1,1.4618187235826,0.549484137625942,0.000376977474936765,0.00650432975488744
20,m1,1.34402939792322,0.613703331192403,0.000400240458137015,0.00901620579001108
20,m1,1.04160394420569,0.790302007969129,0.000645145274547834,0.0101291120544819
20,m1,1.37803535740594,0.476146923786398,0.000416326676794469,0.00750627007884461
20,m1,0.960766061242896,0.681779921277572,0.000887260498883152,0.00857515145675992
20,m1,1.54550048632351,0.442263954624017,0.000416561003412085,0.00549626201009019
20,m1,1.5047329003092,0.498978861816464,0.000382537323306033,0.00156247793219444
20,m1,1.33609498097029,0.464118559415565,0.000460020906383874,0.00500120806026986
20,m1,1.36956734341289,0.627024268848371,0.000405422348089138,0.000898879932253621
20,m1,1.78444923353546,0.400011282864154,0.000712957587590089,0.00628731470866247
20,m1,1.43995814353881,0.504415047028374,0.000379082446520395,0.00859988670396851
20,m1,1.73033734611771,0.41232017327573,0.000593188169131669,0.00798350353226756
20,m1,1.29532977706419,0.630024131507433,0.000418918401609091,0.00604052999757244
20,m1,1.50628205896505,0.473727288257863,0.000390847779252116,0.00603462613338032
20,m1,1.37543472976258,0.565947323050738,0.000382411228060024,0.00479698552614636
20,m1,1.44509003012837,0.590900804139117,0.000390862592962566,0.00569167754943632
20,m1,1.26958659261667,0.677882312252646,0.000451967674502313,2.96130277791503e-05
20,m1,1.57754169993505,0.504429095510015,0.00041012133560826,0.00577111679353604
20,m1,1.49900233908974,0.497586863384223,0.000381862139236727,0.00545769306091366
20,m1,1.35218177219074,0.554505761866551,0.000389333566292149,0.00496399846762611
20,m1,1.66805780926464,0.404757619613779,0.000520199923536516,0.00190194810879253
20,m1,1.44957521547196,0.580064597870739,0.000385860312920644,0.00336427419676839
20,m1,1.39291934506148,0.401965174945714,0.000514632844413055,0.0104241449365069
20,m1,1.20198989316193,0.724323106919768,0.000505609714746976,0.0105973449899773
20,m1,1.31012508626292,0.554182916224133,0.000409507877426162,0.00465850874326601
20,m1,1.48020203563778,0.554049910322366,0.000381744743852491,0.000305613782344724
20,m1,1.51428016907618,0.519004204372299,0.000383717300958361,0.00265917354527758
20,m1,1.57781660949559,0.504055163167195,0.000410242575881345,0.00368122131445574
20,m1,1.61732003842032,0.489539220325901,0.000436493104099142,0.00274308753695969
20,m1,1.24569907191216,0.638757734984469,0.000443540366686094,0.00179828159348775
20,m1,1.30185171810384,0.541130967599565,0.000420084474197261,0.00951429399425252
20,m1,1.37817020142652,0.568753228251774,0.000382141753929583,0.00997051260965951
20,m1,0.944580063427278,0.97476876840827,0.00108625400872413,0.00362593761341612
20,m1,1.64668244597277,0.382377411479167,0.000531103569374329,0.0084929024438396
20,m1,1.48395507193063,0.549223739201893,0.000381151794594148,0.00909005555858066
20,m1,1.43750577979881,0.480242020917128,0.000390732499496092,0.00683320520693624
20,m1,1.55844684204868,0.514195805731715,0.000400900202043803,0.00266130929318961
20,m1,1.37190114648897,0.63067084768523,0.000407998557127279,0.00361673831339194
20,m1,1.70037798133655,0.425323256830724,0.000539310137010836,0.00577536416415707
20,m1,1.55465231522839,0.485467644496073,0.000399419870771692,0.000806364929796249
20,m1,1.23494412865816,0.706246523380702,0.00048181549279973,0.00223375404563439
20,m1,0.957566460534858,0.954142446153318,0.000988955668559708,0.00440343330314828
20,m1,1.33717345528273,0.575022585605055,0.000393659878629993,0.00744554122299799
20,m1,1.34909949833637,0.610569617442354,0.000398114229387508,0.00859071311284551
20,m1,0.942068591406459,0.96987887699098,0.00106776708424239,0.00416416310666884
20,m1,1.21307196979046,0.653012415661647,0.000466340811921063,0.00101530495229471
20,m1,1.54391374688277,0.467877827485144,0.000401055051803202,0.00299099404724185
20,m1,1.47413006735527,0.530145779969828,0.000375959519770637,0.00618062130093114
20,m1,1.40938854371237,0.602867880091357,0.000392392793806417,0.00856990657750976
20,m1,1.18941761022824,0.774199961450257,0.000559234490358012,0.0030334011818797
20,m1,1.47418434344459,0.569315086479756,0.00038635405920838,0.0108541274910216
20,m1,1.50141889997995,0.50236108073583,0.000381385212111504,0.00262716974242179
20,m1,1.35722060422795,0.536384044586699,0.000391138678797626,0.00407662050108484
20,m1,1.25516304547709,0.816025090837873,0.000661212805115022,0.00314041476074508
20,m1,1.42023797937249,0.544684487222057,0.000375026236649977,0.00230050922022115
20,m1,1.48194759484072,0.487139870690546,0.00038341070092398,0.00172270871668817
20,m1,1.46819360867182,0.44060272197651,0.000416578320640016,0.00689452825276589
20,m1,1.28026681486211,0.712298493081407,0.000482758109819192,0.00600673639532638
20,m1,1.26840399535962,0.738467869315382,0.000515239827080636,0.00217532002776289
20,m1,1.51617174050487,0.509186220280425,0.000384051965658552,0.0068813361398983
20,m1,1.20484835977992,0.676241825115697,0.000477369837435863,0.00798398766403536
20,m1,1.35614003766632,0.610362406010165,0.000397031819634647,0.00160332465142133
20,m1,1.48514830184231,0.39313845476515,0.000478305745241173,0.000952325868530165
20,m1,1.41295455355474,0.654140349724134,0.000438432130849515,0.00675152009550139
20,m1,1.06574745180503,0.964988313081883,0.0010143388816639,0.00905541026887991
20,m1,1.34978556539927,0.619395907650142,0.000402037929218104,2.27206659816506e-05
20,m1,1.35538000672518,0.612822022178764,0.000398225490203519,0.00399158300690304
20,m1,1.36054807010566,0.612165414348421,0.000397363550339644,0.0059977283248913
20,m1,1.50922653103505,0.471994034987593,0.000392012199267228,0.00194011405032764
20,m1,1.52048954668041,0.433633637781567,0.000420180184172335,0.00446674435158584
20,m1,1.38917314489456,0.547824227227813,0.000379338321437924,0.00250840392629283
20,m1,1.27667487386922,0.745843254418837,0.000527843646938819,9.97264118953044e-05
20,m1,1.41819956739019,0.532872147507983,0.000375667231473081,0.00140341792428537
20,m1,1.47206468381222,0.629672753877199,0.000435545600364913,0.00258366884639542
20,m1,1.3353418074873,0.592518815905824,0.000395955179977031,0.0068494577544929
20,m1,1.55238023307357,0.597639669667586,0.000452936754807312,0.00488697839540301
20,m1,1.66870476777449,0.424232906422615,0.00050307183526424,0.00323296691876162
20,m1,1.66566388302483,0.380218389702693,0.000550632899247561,0.00272996719664547
20,m1,1.51323161756658,0.467982810025652,0.000394509595624645,0.00674674666191735
20,m1,1.52782095480749,0.348490488065806,0.000567426572120318,0.00864641868063868
20,m1,1.26409613947417,0.595885237820352,0.000430068010507324,0.0100938727135105
20,m1,1.72281032166163,0.447532473569794,0.000562752170598671,0.00757836315976596
20,m1,0.738902705547605,0.943041437467966,0.00172636427155537,0.00858959419045534
20,m1,1.13297492242252,0.718066881762803,0.000540026554302935,0.00732644777528377
20,m1,1.19101984820604,0.700706436981693,0.000495192402179906,0.00713681813380757
20,m1,1.11293373038681,0.67736017723475,0.000560218759648984,0.00909287154236274
20,m1,1.7260554817642,0.425455184045585,0.000576785693007337,0.00751626990696904
20,m1,1.42960472152068,0.475255323610984,0.000395899163239481,0.0023325610971727
20,m1,1.23113955618229,0.674149338655037,0.000462816672299532,0.00411410994757175
20,m1,1.59729034465908,0.390505188875357,0.000489614648865207,0.00864513317621008
20,m1,1.61024331220309,0.37273277369466,0.000524841476334178,0.00249069700786521
20,m1,1.2462525180603,0.71057135575484,0.000483237698629958,0.00129993925652317
20,m1,1.57911260620004,0.562615589348858,0.000439295530859443,0.00863405420702629
20,m1,1.48131740164674,0.423846586742965,0.000433026287913824,0.0100074225821961
20,m1,1.56577402263405,0.467169888679085,0.000409031602508961,0.00608240290959065
20,m1,1.18861223941592,0.581223277594932,0.000509451043927718,0.00889187777820715
20,m1,1.57408880757882,0.389895851829408,0.000482615074032853,0.00921514990011464
20,m1,1.29979561620285,0.503227653102096,0.00044900684374932,0.00957479868714484
20,m1,1.36086715991496,0.624399824911124,0.000403905061651648,0.0016107562359058
20,m1,1.59441556304544,0.362076365874739,0.000539515992784873,0.00620198813986706
20,m1,1.81369414853867,0.33226971330822,0.000930980768732088,0.0105261472645278
20,m1,1.29408367076725,0.620734367699561,0.000416415612105996,0.0101428033981763
20,m1,1.3109993163677,0.643803176718381,0.000421226766101745,0.00341048009228063
20,m1,1.83343831111132,0.34448793120912,0.000958968687769527,0.000937372789710301
20,m1,1.21837214905796,0.736424065821216,0.000512815204371664,0.0049740178464721
20,m1,1.55185797191628,0.564511594032177,0.000419865552534654,0.0102913719462473
20,m1,1.35436399531271,0.724749525794217,0.00052162804415907,8.86429279028428e-05
20,m1,1.24779711691179,0.669649963953101,0.000453631248525777,0.00282750531808316
20,m1,1.41703784924725,0.501128653787644,0.000384403086265622,0.00662261419709473
20,m1,1.69969932551382,0.405367366480274,0.000555216143565021,0.000892657834938202
20,m1,1.27071370622434,0.663379830850224,0.000442384312875948,0.00298129711078591
20,m1,1.74318842414346,0.43389840130354,0.000602201907068495,0.0102964840430718
20,m1,1.61611875327382,0.370247556319432,0.000532376089476814,0.000734017677508999
20,m1,1.54680944798518,0.514296763664296,0.000395298228884186,0.00111942630009784
20,m1,1.54250187981566,0.375881865669889,0.000502546942023873,0.00791041097429875
20,m1,1.5810765099185,0.522276012411344,0.000416493053316423,0.00152634014294495
20,m1,1.34629475414767,0.612753734851488,0.000399467844175014,0.00977021703027144
20,m1,1.62232876630584,0.457449250810101,0.000444812071745734,0.000309553589766253
20,m1,1.5053928703723,0.461474951579196,0.000397390295453589,0.00233223320606532
20,m1,1.46779147599879,0.514884196865772,0.000375867213303298,0.00894642702974525
20,m1,1.66420529217945,0.368670913996247,0.000569203031743902,0.00858498977689786
20,m1,1.53591099567524,0.447512102809547,0.000410673663447569,0.00145117570428317
20,m1,1.70436266015683,0.441434345412647,0.000536508309228057,0.00928341744639976
20,m1,0.977826705413163,0.899274869932498,0.000821058597683344,0.00814215288592771
20,m1,1.09737163109664,0.732836798869126,0.000574476283096793,0.00218122144656107
20,m1,1.57570284275948,0.362752652396445,0.000533018474105655,0.00597272609924408
20,m1,1.22819432585007,0.738039413996394,0.000513429705477336,0.00879841244384339
20,m1,1.5121129523041,0.425584261502945,0.00042816168886888,0.00931256435829148
20,m1,1.30737725251379,0.608456872141205,0.000408426443450803,0.00499000697870776
20,m1,1.28011861040825,0.642811184501983,0.000429161370969278,0.000471051336000809
20,m1,1.66163309514905,0.399441410339623,0.000520179673358978,0.00379465668052664
20,m1,1.42721640373983,0.530747928215154,0.000374922756182981,0.00222477460391692
20,m1,0.969745636416975,0.853362154674915,0.00076667226265805,0.000602835276691635
20,m1,1.74412996884416,0.326120792469654,0.000780866042092763,0.00248305576364767
20,m1,1.1577540375362,0.800087177758979,0.000595187753495905,0.00336384449093542
20,m1,1.41088640123439,0.613954590717394,0.000399698088022114,0.00436330800223038
20,m1,1.7543214828006,0.447884151686899,0.000620636914070982,0.0107875815477741
20,m1,1.52257531573301,0.39981217810339,0.000461499727117136,0.00654310540015463
20,m1,1.43331067605679,0.592315322519909,0.000389446219776171,0.00359273089986292
20,m1,1.53023066514789,0.455780839575359,0.000404100392977229,0.000600481502243597
20,m1,1.47768752626746,0.535763544799983,0.000377018819264044,0.00749902126871423
20,m1,1.29517205614303,0.548610491788165,0.000421363280098671,0.00231118808640541
20,m1,1.62408340617719,0.464309549042062,0.000444093345101292,0.00934029972985621
20,m1,1.49819737304859,0.49623029230995,0.000382045213280145,0.00614846489870551
20,m1,1.81507304563448,0.295402888739398,0.00108970281651547,0.000293088442864122
20,m1,1.45224772598311,0.528335741396573,0.000374253883789274,0.00287874675300398
20,m1,0.979352352980232,0.942656607009622,0.000930661690307951,0.00784395161892029
20,m1,1.30117253337218,0.579473811916465,0.000409489866255463,0.00735540753193894
20,m1,1.37647325014196,0.5777679716042,0.000383824443157213,0.00382448394723743
20,m1,1.46929996956157,0.503779105701711,0.000377918533822923,0.00745120608969467
20,m1,1.32238156675357,0.633596932757392,0.00041346894190424,0.00474732142829357
20,m1,1.414391094427,0.700684058697764,0.000512338153823549,0.00895435962406995
20,m1,1.50217503882726,0.511885240762853,0.000380591003247049,0.00193216367659848
20,m1,1.03274390082538,0.863931515135612,0.000719320074599547,0.00449565587452284
20,m1,1.47351514726056,0.590324747287175,0.000398586469843864,0.00801128782747594
20,m1,1.38847204571295,0.562287029753909,0.000379723866194667,0.00631753942302177
20,m1,1.34031771923153,0.651051888503304,0.000423061376175476,0.00206345581612135
20,m1,1.56062558795973,0.458490773484908,0.000410841446590144,0.0082409934487088
20,m1,1.1108804789758,0.717504664429988,0.000559297115235399,0.00531885886126603
20,m1,1.13023988686003,0.819822217004553,0.000625036614140259,0.00886825901493975
20,m1,1.13795390673002,0.815039554538406,0.000617494610444534,0.00916975230610148
20,m1,1.22133507719592,0.74882172550418,0.000526339677171016,0.0051189972152363
20,m1,1.26978631598489,0.673155423528523,0.000448671544868464,0.00844557270744362
20,m1,1.37375416251914,0.512978802532027,0.000393204022668101,0.00185142497673166
20,m1,1.72708384069319,0.396525225030948,0.000603946496015723,0.00011018601535341
20,m1,1.01313092558231,0.861911936353031,0.000730025880096713,0.00402045644146858
20,m1,1.66461758722403,0.426140749066687,0.000497565207949886,0.00539519448496014
20,m1,1.38157181312076,0.486614718307913,0.000405798664103193,0.00754189939616784
20,m1,1.01336137016775,0.823003600679269,0.00069156907845596,0.00670655160722256
20,m1,1.55007031872455,0.439588474871412,0.000419719282852838,0.0068476264485505
20,m1,1.14582416256174,0.697817061738742,0.000524991891717981,0.000841733006963275
20,m1,1.53185440283391,0.525425078988085,0.000390727914570957,0.00893645475768053
20,m1,1.20355226988332,0.64604671314613,0.000472525956356538,0.00415243568490101
20,m1,1.22187713748009,0.752391733766183,0.000530686465130837,0.000935359561008286
20,m1,1.46733691998298,0.572513458143346,0.000386099867726063,0.00221609055872661
20,m1,1.01647165408169,0.813237450029247,0.00068233639234746,0.0056053528793742
20,m1,1.25362159537647,0.730409920361566,0.000503645805230341,0.00979161045106804
20,m1,1.08886883952234,0.764908055461146,0.000591899286349095,0.00518292065706217
20,m1,1.27547540965913,0.596317471272469,0.000422822565096065,0.00815864170281739
20,m1,1.18853782305597,0.732428387929096,0.000516474964866856,0.00251709020563863
20,m1,1.38884711820026,0.569629446947361,0.000380586044786605,0.00219420721126264
20,m1,1.5149831816026,0.426909308387094,0.000426743810292469,0.00149286387309975
20,m1,1.20455971752738,0.68259269723273,0.00047985442401757,0.00683030805653552
20,m1,0.854517821330369,0.922920382293127,0.00110050150915617,0.00561163541785307
20,m1,1.29137219208247,0.585303432640833,0.000414326987435481,0.00364143458694496
20,m1,1.50480586662175,0.481030640754263,0.000387576554335813,0.00373176047333268
20,m1,1.77451479410722,0.427713987369401,0.000669526782523817,0.00676334126920715
20,m1,1.36801956002198,0.678686060039161,0.000454784277901198,0.00556769977715426
20,m1,1.48126281923407,0.64410929088764,0.0004608431078814,0.00996660300855788
20,m1,1.53370653675272,0.455554114024335,0.000404916088668998,0.010791438738841
20,m1,1.64236498443763,0.45141554710132,0.000463151578326504,0.00767816875086225
20,m1,1.47758672593622,0.568003657375241,0.000386676423840136,0.00295943987965188
20,m1,1.5233951037567,0.504892308339669,0.000386279014741603,0.00813799200701024
20,m1,1.54030618960546,0.439145050028442,0.000417911755322767,0.00349303785911925
20,m1,0.969553324256174,0.919477888694614,0.000873252950444375,0.00444092299755559
20,m1,1.63792421806081,0.378670736419475,0.000530655180453034,0.00426964653959286
20,m1,1.581939370374,0.487677497402887,0.000412323426207724,0.000256004340561562
20,m1,1.24629071723679,0.623057419939289,0.000441075529816358,0.000582927346097863
20,m1,1.20663719789654,0.65296642376314,0.000470813245696502,0.00432405948608337
20,m1,1.43332911919243,0.573991915999702,0.000380912000987069,0.00299865896454328
20,m1,1.60687573758453,0.46868077544077,0.000430636062037181,0.002456827993135
20,m1,1.45989031441382,0.493237041113349,0.00038133165219886,0.00438456994582751
20,m1,1.43606794003222,0.470807231277848,0.000397391506341507,0.00467771934460476
20,m1,1.77330611582291,0.376355160090267,0.000719070388435541,0.0073161946140297
20,m1,1.49578727464018,0.512758617954791,0.000379302192090787,0.00434311113456242
20,m1,1.13315968384578,0.791452563181896,0.000588629500324483,0.0106512444719957
20,m1,0.944534484375557,0.712670909216191,0.000880278820024286,0.0011830704553407
20,m1,1.78100333907064,0.334910642517243,0.000832255302650897,0.00441180052693407
20,m1,1.56843244389966,0.368427174996395,0.000519758542794218,0.00550873420862207
20,m1,1.3333997987966,0.692964158466951,0.000465000105971812,0.00203245994455296
20,m1,1.43871271314914,0.506760635816608,0.000378486162188296,0.00660973618426356
20,m1,1.38953654589302,0.548685564110484,0.000379222361441603,0.00450503379981397
20,m1,1.66293047239265,0.433984798306932,0.000490744049490431,0.00133973878174478
20,m1,1.44992442102377,0.522945671389372,0.000374582783851744,0.000517396265821234
20,m1,1.39099636692697,0.460110640953737,0.000424962859915091,0.000590783676718003
20,m1,1.25310488420314,0.68018859304149,0.000457896720895799,0.00194672757241908
20,m1,1.59261753812203,0.508558548233193,0.000420610001150142,0.00970655595278438
20,m1,1.18003867016881,0.751535883420748,0.000535602623070173,0.00519197211234278
20,m1,1.23709535258395,0.741542783866736,0.000517128279735654,0.000282755331967831
20,m1,1.59560432733014,0.587177586768942,0.000482890869718184,0.00442961625760483
20,m1,1.03400335339812,0.933309890834577,0.000878159180413163,0.00688905117735925
20,m1,1.53695250515048,0.547767614535754,0.000400654076012943,0.00444306519673865
20,m1,1.36343929679268,0.578271726659039,0.000386360996291706,0.00441686295588903
20,m1,1.53363304729237,0.610532570469795,0.000453418212844562,0.00976976226526389
20,m1,1.51887026365927,0.480729566717955,0.000389977542435284,0.00380866658901236
20,m1,1.28621462397002,0.591388333761262,0.000416828698207605,0.00891294435361013
20,m1,1.2555036160616,0.634397445339159,0.000437295767156844,0.00462031276117819
20,m1,0.997689319858844,0.841538468659547,0.0007224256081939,0.00514371913225037
20,m1,1.40752983383008,0.591726305598711,0.000386514835168098,0.00225128117784695
20,m1,1.08150499650501,0.7462365828846,0.000592367839494458,0.00563539421956157
20,m1,1.33161499382065,0.60537442012474,0.000399981525097949,0.000297141750583983
20,m1,1.5200613312752,0.444416482855927,0.000410704453945466,0.0090143774132442
20,m1,1.42650041013138,0.500112513728834,0.00038277811275491,0.00937464984090913
20,m1,1.37981468133713,0.639997497969671,0.00041595335356046,0.0022284848294656
20,m1,1.27777705328036,0.671669081621681,0.0004457747985033,0.0101632565389202
20,m1,1.60967600553354,0.475461491459973,0.000431262623457854,0.00228386819832324
20,m1,1.54174090473282,0.58525029703028,0.000430739448576786,0.00757343738873488
20,m1,1.04239968675715,0.91848121860981,0.000831856148815521,0.000346873649156731
20,m1,1.41729983620093,0.515341151634888,0.000379186284732511,0.000441786238605314
20,m1,1.52872750854931,0.500349993037528,0.000388215877214643,0.00330855477767139
20,m1,1.0583805420867,0.694112868847186,0.000632148927115563,0.00741788342129602
20,m1,1.60092489535405,0.545206757401586,0.00044472394648656,0.00660721670969955
20,m1,1.55208434882943,0.460738638972971,0.000406834835503017,0.00869284438272181
